component,field,1,2,3,4,total
navigation,status,0,0,0,0,146
photran.problemsview&amp;errormarkers,os,1,0,0,0,29
photran.problemsview&amp;errormarkers,priority,0,0,0,0,29
photran.problemsview&amp;errormarkers,hardware,0,0,0,0,29
photran.problemsview&amp;errormarkers,version,3,0,0,0,29
photran.problemsview&amp;errormarkers,component,3,0,0,0,29
photran.problemsview&amp;errormarkers,severity,0,0,0,0,29
photran.problemsview&amp;errormarkers,assignee,0,0,0,0,29
photran.problemsview&amp;errormarkers,product,3,0,0,0,29
photran.problemsview&amp;errormarkers,status,0,0,0,0,29
translations,os,2,0,0,0,141
translations,priority,2,0,0,0,141
translations,hardware,1,0,0,0,141
translations,version,4,0,0,0,141
translations,component,4,0,0,0,141
translations,severity,3,0,1,0,141
translations,assignee,0,0,0,0,141
translations,product,2,0,0,0,141
translations,status,0,0,0,0,141
rio,os,2,0,0,0,97
rio,priority,0,0,0,0,97
rio,hardware,2,0,0,0,97
rio,version,3,0,0,0,97
rio,component,0,0,0,0,97
rio,severity,3,0,0,0,97
rio,assignee,0,0,0,0,97
rio,product,0,0,0,0,97
rio,status,0,0,0,0,97
model,os,0,0,0,0,211
model,priority,2,0,0,0,211
model,hardware,0,0,0,0,211
model,version,1,0,0,0,211
model,component,3,0,0,0,211
model,severity,2,0,0,0,211
model,assignee,0,0,0,0,211
model,product,0,0,0,0,211
model,status,0,0,0,0,211
text,os,366,4,0,0,11818
text,priority,589,11,3,0,11818
text,hardware,290,0,0,0,11818
text,version,230,10,0,1,11818
text,component,247,13,1,0,11818
text,severity,801,17,3,1,11818
text,assignee,0,0,0,0,11818
text,product,119,3,0,0,11818
text,status,0,0,0,0,11818
texo,os,0,0,0,0,311
texo,priority,0,0,0,0,311
texo,hardware,0,0,0,0,311
texo,version,1,0,0,0,311
texo,component,1,0,0,0,311
texo,severity,4,1,0,0,311
texo,assignee,0,0,0,0,311
texo,product,1,0,0,0,311
texo,status,0,0,0,0,311
datechooser,os,3,0,0,0,26
datechooser,priority,0,0,0,0,26
datechooser,hardware,2,0,0,0,26
datechooser,version,1,0,0,0,26
datechooser,component,1,0,0,0,26
datechooser,severity,2,0,0,0,26
datechooser,assignee,0,0,0,0,26
datechooser,product,1,0,0,0,26
datechooser,status,0,0,0,0,26
validation,os,0,0,0,0,301
validation,priority,11,1,1,0,301
validation,hardware,0,0,0,0,301
validation,version,29,4,0,0,301
validation,component,46,0,0,0,301
validation,severity,4,0,0,0,301
validation,assignee,0,0,0,0,301
validation,product,45,0,0,0,301
validation,status,0,0,0,0,301
tasks,os,22,1,0,0,2733
tasks,priority,417,61,18,16,2733
tasks,hardware,9,0,0,0,2733
tasks,version,32,0,0,0,2733
tasks,component,74,4,0,0,2733
tasks,severity,224,7,1,1,2733
tasks,assignee,0,0,0,0,2733
tasks,product,2,0,0,0,2733
tasks,status,0,0,0,0,2733
python,os,0,0,0,0,32
python,priority,0,0,0,0,32
python,hardware,0,0,0,0,32
python,version,12,0,0,0,32
python,component,0,0,0,0,32
python,severity,2,0,0,0,32
python,assignee,0,0,0,0,32
python,product,0,0,0,0,32
python,status,0,0,0,0,32
mapping,os,0,0,0,0,80
mapping,priority,0,0,0,0,80
mapping,hardware,0,0,0,0,80
mapping,version,4,0,0,0,80
mapping,component,2,0,0,0,80
mapping,severity,3,0,0,0,80
mapping,assignee,0,0,0,0,80
mapping,product,2,0,0,0,80
mapping,status,0,0,0,0,80
ltweaving,os,1,0,0,0,458
ltweaving,priority,24,1,1,0,458
ltweaving,hardware,0,0,0,0,458
ltweaving,version,14,3,0,0,458
ltweaving,component,5,0,0,0,458
ltweaving,severity,22,2,0,0,458
ltweaving,assignee,0,0,0,0,458
ltweaving,product,1,0,0,0,458
ltweaving,status,0,0,0,0,458
jee-package,os,3,0,0,0,171
jee-package,priority,3,0,0,0,171
jee-package,hardware,3,0,0,0,171
jee-package,version,11,0,0,0,171
jee-package,component,3,0,0,0,171
jee-package,severity,4,1,0,0,171
jee-package,assignee,0,0,0,0,171
jee-package,product,3,0,0,0,171
jee-package,status,0,0,0,0,171
templates,os,0,0,0,0,161
templates,priority,6,0,0,0,161
templates,hardware,0,0,0,0,161
templates,version,9,0,0,0,161
templates,component,3,0,0,0,161
templates,severity,4,0,0,0,161
templates,assignee,0,0,0,0,161
templates,product,1,0,0,0,161
templates,status,0,0,0,0,161
testing,os,0,0,0,0,3
testing,priority,0,0,0,0,3
testing,hardware,0,0,0,0,3
testing,version,0,0,0,0,3
testing,component,1,0,0,0,3
testing,severity,0,0,0,0,3
testing,assignee,0,0,0,0,3
testing,product,0,0,0,0,3
testing,status,0,0,0,0,3
forte,os,1,0,0,0,116
forte,priority,0,0,0,0,116
forte,hardware,1,0,0,0,116
forte,version,4,1,0,0,116
forte,component,2,0,0,0,116
forte,severity,1,0,0,0,116
forte,assignee,0,0,0,0,116
forte,product,0,0,0,0,116
forte,status,0,0,0,0,116
cdt-other,os,5,0,0,0,723
cdt-other,priority,21,2,0,0,723
cdt-other,hardware,3,0,0,0,723
cdt-other,version,43,2,0,0,723
cdt-other,component,143,2,0,0,723
cdt-other,severity,21,1,0,0,723
cdt-other,assignee,0,0,0,0,723
cdt-other,product,2,0,0,0,723
cdt-other,status,0,0,0,0,723
testing-package,os,0,0,0,0,4
testing-package,priority,0,0,0,0,4
testing-package,hardware,0,0,0,0,4
testing-package,version,1,0,0,0,4
testing-package,component,1,0,0,0,4
testing-package,severity,0,0,0,0,4
testing-package,assignee,0,0,0,0,4
testing-package,product,0,0,0,0,4
testing-package,status,0,0,0,0,4
wtp,os,0,0,0,0,35
wtp,priority,2,0,0,0,35
wtp,hardware,0,0,0,0,35
wtp,version,0,0,0,0,35
wtp,component,0,0,0,0,35
wtp,severity,1,0,0,0,35
wtp,assignee,0,0,0,0,35
wtp,product,0,0,0,0,35
wtp,status,0,0,0,0,35
photran.parser,os,0,0,0,0,20
photran.parser,priority,4,0,0,0,20
photran.parser,hardware,0,0,0,0,20
photran.parser,version,4,2,0,0,20
photran.parser,component,4,0,0,0,20
photran.parser,severity,1,0,0,0,20
photran.parser,assignee,0,0,0,0,20
photran.parser,product,1,0,0,0,20
photran.parser,status,0,0,0,0,20
projectbuilder,os,6,0,0,0,75
projectbuilder,priority,3,0,0,0,75
projectbuilder,hardware,4,1,0,0,75
projectbuilder,version,3,0,0,0,75
projectbuilder,component,9,0,0,0,75
projectbuilder,severity,2,0,0,0,75
projectbuilder,assignee,0,0,0,0,75
projectbuilder,product,0,0,0,0,75
projectbuilder,status,0,0,0,0,75
orionhub,os,0,0,0,0,53
orionhub,priority,0,0,0,0,53
orionhub,hardware,0,0,0,0,53
orionhub,version,1,0,0,0,53
orionhub,component,1,0,0,0,53
orionhub,severity,2,0,0,0,53
orionhub,assignee,0,0,0,0,53
orionhub,product,1,0,0,0,53
orionhub,status,0,0,0,0,53
install,os,4,0,0,0,298
install,priority,2,0,0,0,298
install,hardware,3,0,0,0,298
install,version,2,0,0,0,298
install,component,0,0,0,0,298
install,severity,4,1,0,0,298
install,assignee,0,0,0,0,298
install,product,0,0,0,0,298
install,status,0,0,0,0,298
toolbox,os,0,0,0,0,8
toolbox,priority,1,0,0,0,8
toolbox,hardware,0,0,0,0,8
toolbox,version,0,0,0,0,8
toolbox,component,0,0,0,0,8
toolbox,severity,1,0,0,0,8
toolbox,assignee,0,0,0,0,8
toolbox,product,0,0,0,0,8
toolbox,status,0,0,0,0,8
doc,os,37,0,0,0,2605
doc,priority,65,6,2,3,2605
doc,hardware,35,0,0,0,2605
doc,version,66,0,0,0,2605
doc,component,66,0,2,0,2605
doc,severity,86,2,0,0,2605
doc,assignee,0,0,0,0,2605
doc,product,24,0,1,0,2605
doc,status,0,0,0,0,2605
gui,os,3,0,0,0,75
gui,priority,0,0,0,0,75
gui,hardware,3,0,0,0,75
gui,version,4,0,0,0,75
gui,component,1,0,0,0,75
gui,severity,2,0,0,0,75
gui,assignee,0,0,0,0,75
gui,product,0,0,0,0,75
gui,status,0,0,0,0,75
cdo.net4j.db,os,0,0,0,0,31
cdo.net4j.db,priority,0,0,0,0,31
cdo.net4j.db,hardware,0,0,0,0,31
cdo.net4j.db,version,6,3,1,0,31
cdo.net4j.db,component,2,0,0,0,31
cdo.net4j.db,severity,2,0,0,0,31
cdo.net4j.db,assignee,0,0,0,0,31
cdo.net4j.db,product,0,0,0,0,31
cdo.net4j.db,status,0,0,0,0,31
photran.forinternaluse,os,4,0,0,0,229
photran.forinternaluse,priority,37,3,2,2,229
photran.forinternaluse,hardware,3,0,0,0,229
photran.forinternaluse,version,8,0,0,0,229
photran.forinternaluse,component,21,0,0,0,229
photran.forinternaluse,severity,13,1,0,0,229
photran.forinternaluse,assignee,0,0,0,0,229
photran.forinternaluse,product,14,0,0,0,229
photran.forinternaluse,status,0,0,0,0,229
artifactrepository,os,2,0,0,0,41
artifactrepository,priority,1,0,0,0,41
artifactrepository,hardware,1,0,0,0,41
artifactrepository,version,0,0,0,0,41
artifactrepository,component,1,0,0,0,41
artifactrepository,severity,4,0,0,0,41
artifactrepository,assignee,0,0,0,0,41
artifactrepository,product,1,0,0,0,41
artifactrepository,status,0,0,0,0,41
actiontrackingsystem(ats),os,10,0,0,0,146
actiontrackingsystem(ats),priority,0,0,0,0,146
actiontrackingsystem(ats),hardware,10,0,0,0,146
actiontrackingsystem(ats),version,4,0,0,0,146
actiontrackingsystem(ats),component,0,0,0,0,146
actiontrackingsystem(ats),severity,2,0,0,0,146
actiontrackingsystem(ats),assignee,0,0,0,0,146
actiontrackingsystem(ats),product,0,0,0,0,146
actiontrackingsystem(ats),status,0,0,0,0,146
phpsearch,os,1,0,0,0,110
phpsearch,priority,9,0,0,0,110
phpsearch,hardware,0,0,0,0,110
phpsearch,version,1,0,0,0,110
phpsearch,component,3,0,0,0,110
phpsearch,severity,2,0,0,0,110
phpsearch,assignee,0,0,0,0,110
phpsearch,product,0,0,0,0,110
phpsearch,status,0,0,0,0,110
server,os,27,0,0,0,2520
server,priority,22,1,0,0,2520
server,hardware,23,0,0,0,2520
server,version,105,1,0,1,2520
server,component,36,0,0,0,2520
server,severity,78,4,0,0,2520
server,assignee,0,0,0,0,2520
server,product,15,0,0,0,2520
server,status,0,0,0,0,2520
other,os,5,0,0,0,567
other,priority,3,1,0,0,567
other,hardware,5,0,0,0,567
other,version,19,0,0,0,567
other,component,42,2,0,0,567
other,severity,15,0,0,0,567
other,assignee,0,0,0,0,567
other,product,0,0,0,0,567
other,status,0,0,0,0,567
metamodel,os,0,0,0,0,25
metamodel,priority,1,0,0,0,25
metamodel,hardware,0,0,0,0,25
metamodel,version,3,1,1,1,25
metamodel,component,0,0,0,0,25
metamodel,severity,1,0,0,0,25
metamodel,assignee,0,0,0,0,25
metamodel,product,0,0,0,0,25
metamodel,status,0,0,0,0,25
oscilloscope,os,0,0,0,0,13
oscilloscope,priority,0,0,0,0,13
oscilloscope,hardware,0,0,0,0,13
oscilloscope,version,1,0,0,0,13
oscilloscope,component,1,0,0,0,13
oscilloscope,severity,0,0,0,0,13
oscilloscope,assignee,0,0,0,0,13
oscilloscope,product,0,0,0,0,13
oscilloscope,status,0,0,0,0,13
usecases,os,0,0,0,0,19
usecases,priority,10,0,0,0,19
usecases,hardware,0,0,0,0,19
usecases,version,1,0,0,0,19
usecases,component,1,0,0,0,19
usecases,severity,2,0,0,0,19
usecases,assignee,0,0,0,0,19
usecases,product,0,0,0,0,19
usecases,status,0,0,0,0,19
cell,os,0,0,0,0,8
cell,priority,1,0,0,0,8
cell,hardware,0,0,0,0,8
cell,version,0,0,0,0,8
cell,component,1,0,0,0,8
cell,severity,1,0,0,0,8
cell,assignee,0,0,0,0,8
cell,product,0,0,0,0,8
cell,status,0,0,0,0,8
targets,os,3,0,0,0,104
targets,priority,5,0,0,0,104
targets,hardware,3,0,0,0,104
targets,version,0,0,0,0,104
targets,component,1,0,0,0,104
targets,severity,3,0,0,0,104
targets,assignee,0,0,0,0,104
targets,product,0,0,0,0,104
targets,status,0,0,0,0,104
toolsmiths,os,0,0,0,0,28
toolsmiths,priority,0,0,0,0,28
toolsmiths,hardware,0,0,0,0,28
toolsmiths,version,0,0,0,0,28
toolsmiths,component,8,0,0,0,28
toolsmiths,severity,0,0,0,0,28
toolsmiths,assignee,0,0,0,0,28
toolsmiths,product,0,0,0,0,28
toolsmiths,status,0,0,0,0,28
commandline,os,0,0,0,0,1
commandline,priority,0,0,0,0,1
commandline,hardware,0,0,0,0,1
commandline,version,0,0,0,0,1
commandline,component,0,0,0,0,1
commandline,severity,1,0,0,0,1
commandline,assignee,0,0,0,0,1
commandline,product,0,0,0,0,1
commandline,status,0,0,0,0,1
sshslaves,os,0,0,0,0,2
sshslaves,priority,0,0,0,0,2
sshslaves,hardware,0,0,0,0,2
sshslaves,version,0,0,0,0,2
sshslaves,component,0,0,0,0,2
sshslaves,severity,0,0,0,0,2
sshslaves,assignee,0,0,0,0,2
sshslaves,product,0,0,0,0,2
sshslaves,status,0,0,0,0,2
library,os,0,0,0,0,47
library,priority,3,1,0,0,47
library,hardware,0,0,0,0,47
library,version,1,0,0,0,47
library,component,0,0,0,0,47
library,severity,2,1,0,0,47
library,assignee,0,0,0,0,47
library,product,0,0,0,0,47
library,status,0,0,0,0,47
xwt,os,0,0,0,0,28
xwt,priority,0,0,0,0,28
xwt,hardware,0,0,0,0,28
xwt,version,0,0,0,0,28
xwt,component,0,0,0,0,28
xwt,severity,1,0,0,0,28
xwt,assignee,0,0,0,0,28
xwt,product,0,0,0,0,28
xwt,status,0,0,0,0,28
datasource-relational,os,0,0,0,0,3
datasource-relational,priority,0,0,0,0,3
datasource-relational,hardware,0,0,0,0,3
datasource-relational,version,0,0,0,0,3
datasource-relational,component,0,0,0,0,3
datasource-relational,severity,1,0,0,0,3
datasource-relational,assignee,0,0,0,0,3
datasource-relational,product,0,0,0,0,3
datasource-relational,status,0,0,0,0,3
userassistance,os,54,3,0,0,4987
userassistance,priority,168,8,1,0,4987
userassistance,hardware,27,1,0,0,4987
userassistance,version,116,8,0,0,4987
userassistance,component,100,7,0,0,4987
userassistance,severity,152,6,1,0,4987
userassistance,assignee,0,0,0,0,4987
userassistance,product,16,0,0,0,4987
userassistance,status,0,0,0,0,4987
contenttranslation,os,0,0,0,0,15
contenttranslation,priority,0,0,0,0,15
contenttranslation,hardware,0,0,0,0,15
contenttranslation,version,0,0,0,0,15
contenttranslation,component,0,0,0,0,15
contenttranslation,severity,0,0,0,0,15
contenttranslation,assignee,0,0,0,0,15
contenttranslation,product,0,0,0,0,15
contenttranslation,status,0,0,0,0,15
http2,os,2,0,0,0,98
http2,priority,0,0,0,0,98
http2,hardware,1,0,0,0,98
http2,version,2,0,0,0,98
http2,component,0,0,0,0,98
http2,severity,5,0,0,0,98
http2,assignee,0,0,0,0,98
http2,product,0,0,0,0,98
http2,status,0,0,0,0,98
bidilayout,os,0,0,0,0,2
bidilayout,priority,0,0,0,0,2
bidilayout,hardware,0,0,0,0,2
bidilayout,version,0,0,0,0,2
bidilayout,component,0,0,0,0,2
bidilayout,severity,0,0,0,0,2
bidilayout,assignee,0,0,0,0,2
bidilayout,product,0,0,0,0,2
bidilayout,status,0,0,0,0,2
gefgraph,os,1,0,0,0,25
gefgraph,priority,0,0,0,0,25
gefgraph,hardware,1,0,0,0,25
gefgraph,version,1,0,0,0,25
gefgraph,component,0,0,0,0,25
gefgraph,severity,0,0,0,0,25
gefgraph,assignee,0,0,0,0,25
gefgraph,product,0,0,0,0,25
gefgraph,status,0,0,0,0,25
commandlinetools,os,0,0,0,0,5
commandlinetools,priority,0,0,0,0,5
commandlinetools,hardware,0,0,0,0,5
commandlinetools,version,0,1,0,0,5
commandlinetools,component,0,0,0,0,5
commandlinetools,severity,0,0,0,0,5
commandlinetools,assignee,0,0,0,0,5
commandlinetools,product,0,0,0,0,5
commandlinetools,status,0,0,0,0,5
table,os,20,0,0,0,364
table,priority,4,0,0,0,364
table,hardware,21,0,0,0,364
table,version,15,0,0,0,364
table,component,13,1,0,0,364
table,severity,24,0,1,0,364
table,assignee,0,0,0,0,364
table,product,0,0,0,0,364
table,status,0,0,0,0,364
deployment,os,2,0,0,0,124
deployment,priority,2,1,0,0,124
deployment,hardware,2,0,0,0,124
deployment,version,6,0,0,0,124
deployment,component,5,0,0,0,124
deployment,severity,4,1,0,0,124
deployment,assignee,0,0,0,0,124
deployment,product,0,0,0,0,124
deployment,status,0,0,0,0,124
xtexterrors,os,0,0,0,0,213
xtexterrors,priority,0,0,0,0,213
xtexterrors,hardware,0,0,0,0,213
xtexterrors,version,13,0,0,0,213
xtexterrors,component,1,0,0,0,213
xtexterrors,severity,0,0,0,0,213
xtexterrors,assignee,0,0,0,0,213
xtexterrors,product,0,0,0,0,213
xtexterrors,status,0,0,0,0,213
photran.managedmake,os,0,0,0,0,61
photran.managedmake,priority,8,0,0,0,61
photran.managedmake,hardware,0,0,0,0,61
photran.managedmake,version,8,0,0,0,61
photran.managedmake,component,7,0,0,0,61
photran.managedmake,severity,2,0,0,0,61
photran.managedmake,assignee,0,0,0,0,61
photran.managedmake,product,6,0,0,0,61
photran.managedmake,status,0,0,0,0,61
fastcgi,os,0,0,0,0,16
fastcgi,priority,0,0,0,0,16
fastcgi,hardware,0,0,0,0,16
fastcgi,version,2,0,0,0,16
fastcgi,component,0,0,0,0,16
fastcgi,severity,0,0,0,0,16
fastcgi,assignee,0,0,0,0,16
fastcgi,product,0,0,0,0,16
fastcgi,status,0,0,0,0,16
releaseengineering,os,2,0,0,0,70
releaseengineering,priority,1,0,0,0,70
releaseengineering,hardware,2,0,0,0,70
releaseengineering,version,5,3,1,0,70
releaseengineering,component,2,2,0,0,70
releaseengineering,severity,5,0,0,0,70
releaseengineering,assignee,0,0,0,0,70
releaseengineering,product,2,0,0,0,70
releaseengineering,status,0,0,0,0,70
composer,os,0,0,0,0,50
composer,priority,0,0,0,0,50
composer,hardware,0,0,0,0,50
composer,version,1,0,0,0,50
composer,component,0,0,0,0,50
composer,severity,0,0,0,0,50
composer,assignee,0,0,0,0,50
composer,product,0,0,0,0,50
composer,status,0,0,0,0,50
outlineviews,os,4,0,0,0,402
outlineviews,priority,18,3,0,0,402
outlineviews,hardware,2,0,0,0,402
outlineviews,version,18,2,0,0,402
outlineviews,component,8,0,0,0,402
outlineviews,severity,15,1,0,0,402
outlineviews,assignee,0,0,0,0,402
outlineviews,product,0,0,0,0,402
outlineviews,status,0,0,0,0,402
gef-legacydraw2d,os,17,2,0,0,946
gef-legacydraw2d,priority,25,3,0,0,946
gef-legacydraw2d,hardware,16,0,0,0,946
gef-legacydraw2d,version,22,0,0,0,946
gef-legacydraw2d,component,13,0,0,0,946
gef-legacydraw2d,severity,40,2,0,0,946
gef-legacydraw2d,assignee,0,0,0,0,946
gef-legacydraw2d,product,7,0,0,0,946
gef-legacydraw2d,status,0,0,0,0,946
gefcommon,os,1,0,0,0,15
gefcommon,priority,0,0,0,0,15
gefcommon,hardware,1,0,0,0,15
gefcommon,version,0,0,0,0,15
gefcommon,component,1,0,0,0,15
gefcommon,severity,0,0,0,0,15
gefcommon,assignee,0,0,0,0,15
gefcommon,product,0,0,0,0,15
gefcommon,status,0,0,0,0,15
mylyn,os,1,0,0,0,77
mylyn,priority,1,0,0,0,77
mylyn,hardware,0,0,0,0,77
mylyn,version,1,0,0,0,77
mylyn,component,1,0,0,0,77
mylyn,severity,7,0,0,0,77
mylyn,assignee,0,0,0,0,77
mylyn,product,0,0,0,0,77
mylyn,status,0,0,0,0,77
prototype,os,2,0,0,0,156
prototype,priority,6,1,0,0,156
prototype,hardware,2,0,0,0,156
prototype,version,3,0,0,0,156
prototype,component,1,0,0,0,156
prototype,severity,2,1,0,0,156
prototype,assignee,0,0,0,0,156
prototype,product,1,0,0,0,156
prototype,status,0,0,0,0,156
sdkmanagement,os,3,0,0,0,65
sdkmanagement,priority,4,1,0,0,65
sdkmanagement,hardware,3,0,0,0,65
sdkmanagement,version,1,0,0,0,65
sdkmanagement,component,13,0,0,0,65
sdkmanagement,severity,8,0,0,0,65
sdkmanagement,assignee,0,0,0,0,65
sdkmanagement,product,0,0,0,0,65
sdkmanagement,status,0,0,0,0,65
cdt-build,os,13,0,0,0,1745
cdt-build,priority,7,0,0,0,1745
cdt-build,hardware,6,0,0,0,1745
cdt-build,version,72,4,0,0,1745
cdt-build,component,73,8,0,0,1745
cdt-build,severity,71,2,1,0,1745
cdt-build,assignee,0,0,0,0,1745
cdt-build,product,9,0,0,0,1745
cdt-build,status,0,0,0,0,1745
modeling-package,os,1,0,0,0,54
modeling-package,priority,0,0,0,0,54
modeling-package,hardware,0,0,0,0,54
modeling-package,version,1,0,0,0,54
modeling-package,component,2,0,0,0,54
modeling-package,severity,3,0,0,0,54
modeling-package,assignee,0,0,0,0,54
modeling-package,product,1,0,0,0,54
modeling-package,status,0,0,0,0,54
cdt-debug-cdi-gdb,os,3,0,0,0,294
cdt-debug-cdi-gdb,priority,2,0,0,0,294
cdt-debug-cdi-gdb,hardware,0,0,0,0,294
cdt-debug-cdi-gdb,version,6,0,0,0,294
cdt-debug-cdi-gdb,component,114,3,0,0,294
cdt-debug-cdi-gdb,severity,8,0,0,0,294
cdt-debug-cdi-gdb,assignee,0,0,0,0,294
cdt-debug-cdi-gdb,product,2,0,0,0,294
cdt-debug-cdi-gdb,status,0,0,0,0,294
framework,os,32,0,0,0,2165
framework,priority,38,1,0,0,2165
framework,hardware,12,0,0,0,2165
framework,version,75,0,0,0,2165
framework,component,44,1,0,0,2165
framework,severity,77,6,0,0,2165
framework,assignee,0,0,0,0,2165
framework,product,27,1,0,0,2165
framework,status,0,0,0,0,2165
testharness,os,0,0,0,0,9
testharness,priority,0,0,0,0,9
testharness,hardware,0,0,0,0,9
testharness,version,0,0,0,0,9
testharness,component,1,0,0,0,9
testharness,severity,0,0,0,0,9
testharness,assignee,0,0,0,0,9
testharness,product,0,0,0,0,9
testharness,status,0,0,0,0,9
luadevelopmenttools,os,12,0,0,0,483
luadevelopmenttools,priority,65,15,3,2,483
luadevelopmenttools,hardware,9,0,0,0,483
luadevelopmenttools,version,27,0,0,0,483
luadevelopmenttools,component,1,0,0,0,483
luadevelopmenttools,severity,61,1,0,0,483
luadevelopmenttools,assignee,0,0,0,0,483
luadevelopmenttools,product,0,0,0,0,483
luadevelopmenttools,status,0,0,0,0,483
org.eclipse.soa.mangrove.core,os,0,0,0,0,2
org.eclipse.soa.mangrove.core,priority,0,0,0,0,2
org.eclipse.soa.mangrove.core,hardware,0,0,0,0,2
org.eclipse.soa.mangrove.core,version,0,0,0,0,2
org.eclipse.soa.mangrove.core,component,0,0,0,0,2
org.eclipse.soa.mangrove.core,severity,0,0,0,0,2
org.eclipse.soa.mangrove.core,assignee,0,0,0,0,2
org.eclipse.soa.mangrove.core,product,0,0,0,0,2
org.eclipse.soa.mangrove.core,status,0,0,0,0,2
report,os,5,0,0,0,996
report,priority,43,2,0,0,996
report,hardware,1,0,0,0,996
report,version,20,1,0,0,996
report,component,47,4,0,0,996
report,severity,57,2,0,0,996
report,assignee,0,0,0,0,996
report,product,2,0,0,0,996
report,status,0,0,0,0,996
bootstrapper,os,0,0,0,0,54
bootstrapper,priority,0,0,0,0,54
bootstrapper,hardware,0,0,0,0,54
bootstrapper,version,0,0,0,0,54
bootstrapper,component,0,0,0,0,54
bootstrapper,severity,0,0,0,0,54
bootstrapper,assignee,0,0,0,0,54
bootstrapper,product,0,0,0,0,54
bootstrapper,status,0,0,0,0,54
ecf.examples,os,2,0,0,0,126
ecf.examples,priority,0,0,0,0,126
ecf.examples,hardware,2,0,0,0,126
ecf.examples,version,6,0,0,0,126
ecf.examples,component,0,0,0,0,126
ecf.examples,severity,3,0,0,0,126
ecf.examples,assignee,0,0,0,0,126
ecf.examples,product,0,0,0,0,126
ecf.examples,status,0,0,0,0,126
signing,os,1,0,0,0,136
signing,priority,1,0,0,0,136
signing,hardware,1,0,0,0,136
signing,version,9,0,0,0,136
signing,component,1,1,0,0,136
signing,severity,5,0,0,0,136
signing,assignee,0,0,0,0,136
signing,product,0,1,0,0,136
signing,status,0,0,0,0,136
modelworkspace,os,0,0,0,0,65
modelworkspace,priority,11,2,2,0,65
modelworkspace,hardware,0,0,0,0,65
modelworkspace,version,1,0,0,0,65
modelworkspace,component,0,0,0,0,65
modelworkspace,severity,0,0,0,0,65
modelworkspace,assignee,0,0,0,0,65
modelworkspace,product,0,0,0,0,65
modelworkspace,status,0,0,0,0,65
sbvr,os,0,0,0,0,4
sbvr,priority,0,0,0,0,4
sbvr,hardware,0,0,0,0,4
sbvr,version,0,0,0,0,4
sbvr,component,0,0,0,0,4
sbvr,severity,1,0,0,0,4
sbvr,assignee,0,0,0,0,4
sbvr,product,0,0,0,0,4
sbvr,status,0,0,0,0,4
transaction,os,0,0,0,0,429
transaction,priority,17,1,0,0,429
transaction,hardware,0,0,0,0,429
transaction,version,34,4,1,0,429
transaction,component,65,0,0,0,429
transaction,severity,9,0,0,0,429
transaction,assignee,0,0,0,0,429
transaction,product,63,0,0,0,429
transaction,status,0,0,0,0,429
wizards,os,1,0,0,0,3
wizards,priority,0,0,0,0,3
wizards,hardware,1,0,0,0,3
wizards,version,1,0,0,0,3
wizards,component,0,0,0,0,3
wizards,severity,0,0,0,0,3
wizards,assignee,0,0,0,0,3
wizards,product,0,0,0,0,3
wizards,status,0,0,0,0,3
codeformatter,os,15,0,0,0,601
codeformatter,priority,14,2,0,0,601
codeformatter,hardware,10,0,0,0,601
codeformatter,version,12,2,0,0,601
codeformatter,component,3,0,0,0,601
codeformatter,severity,21,0,0,0,601
codeformatter,assignee,0,0,0,0,601
codeformatter,product,0,0,0,0,601
codeformatter,status,0,0,0,0,601
creverser,os,0,0,0,0,13
creverser,priority,0,0,0,0,13
creverser,hardware,0,0,0,0,13
creverser,version,0,1,0,0,13
creverser,component,0,0,0,0,13
creverser,severity,2,0,0,0,13
creverser,assignee,0,0,0,0,13
creverser,product,0,0,0,0,13
creverser,status,0,0,0,0,13
ecf.newsreader,os,0,0,0,0,22
ecf.newsreader,priority,0,0,0,0,22
ecf.newsreader,hardware,0,0,0,0,22
ecf.newsreader,version,0,0,0,0,22
ecf.newsreader,component,0,0,0,0,22
ecf.newsreader,severity,2,0,0,0,22
ecf.newsreader,assignee,0,0,0,0,22
ecf.newsreader,product,0,0,0,0,22
ecf.newsreader,status,0,0,0,0,22
am3,os,0,0,0,0,13
am3,priority,0,0,0,0,13
am3,hardware,0,0,0,0,13
am3,version,0,0,0,0,13
am3,component,3,0,0,0,13
am3,severity,0,0,0,0,13
am3,assignee,0,0,0,0,13
am3,product,2,0,0,0,13
am3,status,0,0,0,0,13
annotations,os,0,0,0,0,325
annotations,priority,7,0,0,0,325
annotations,hardware,0,0,0,0,325
annotations,version,0,0,0,0,325
annotations,component,3,0,0,0,325
annotations,severity,7,0,0,0,325
annotations,assignee,0,0,0,0,325
annotations,product,0,0,0,0,325
annotations,status,0,0,0,0,325
main,os,10,0,0,0,1071
main,priority,305,92,19,4,1071
main,hardware,8,0,0,0,1071
main,version,36,0,0,0,1071
main,component,3,0,0,0,1071
main,severity,77,2,1,0,1071
main,assignee,0,0,0,0,1071
main,product,0,0,0,0,1071
main,status,0,0,0,0,1071
m2xideintegration,os,4,0,0,0,19
m2xideintegration,priority,0,0,0,0,19
m2xideintegration,hardware,3,0,0,0,19
m2xideintegration,version,1,0,0,0,19
m2xideintegration,component,5,0,0,0,19
m2xideintegration,severity,0,0,0,0,19
m2xideintegration,assignee,0,0,0,0,19
m2xideintegration,product,0,0,0,0,19
m2xideintegration,status,0,0,0,0,19
platforms,os,1,0,0,0,84
platforms,priority,5,0,0,0,84
